,init_id,init_year_end,init_type
14243,38252,2014,Projeto de Lei
14244,38248,2014,Projeto de Lei
14245,38244,2014,Projeto de Lei
14246,38241,2014,Projeto de Lei
14247,38230,2014,Projeto de Lei
14248,38229,2014,Projeto de Lei
14249,38228,2014,Projeto de Lei
14250,38227,2014,Projeto de Lei
14251,38222,2014,Projeto de Lei
14252,38224,2014,Projeto de Lei
14253,38225,2014,Projeto de Lei
14254,38221,2014,Projeto de Lei
14255,38217,2014,Projeto de Lei
14256,38218,2014,Projeto de Lei
14257,38214,2014,Projeto de Lei
14258,38211,2014,Projeto de Lei
14259,38207,2014,Projeto de Lei
14260,38201,2014,Projeto de Lei
14261,38200,2014,Projeto de Lei
14262,38194,2014,Projeto de Lei
14263,38193,2014,Projeto de Lei
14264,38187,2014,Projeto de Lei
14265,38184,2014,Projeto de Lei
14266,38183,2014,Projeto de Lei
14267,38164,2014,Projeto de Lei
14268,38147,2014,Projeto de Lei
14269,38143,2014,Projeto de Lei
14270,38142,2014,Projeto de Lei
14271,38140,2014,Projeto de Lei
14272,38138,2014,Projeto de Lei
14273,38137,2014,Projeto de Lei
14274,38133,2014,Projeto de Lei
14275,38122,2014,Projeto de Lei
14276,38121,2014,Projeto de Lei
14277,38120,2014,Projeto de Lei
14278,38119,2014,Projeto de Lei
14279,38118,2014,Projeto de Lei
14280,38117,2014,Projeto de Lei
14281,38116,2014,Projeto de Lei
14282,38115,2014,Projeto de Lei
14283,38110,2014,Projeto de Lei
14284,38098,2014,Projeto de Lei
14285,38097,2014,Projeto de Lei
14286,38087,2014,Projeto de Lei
14287,38076,2014,Projeto de Lei
14288,38070,2014,Projeto de Lei
14289,38069,2014,Projeto de Lei
14290,38067,2014,Projeto de Lei
14291,38062,2014,Projeto de Lei
14292,38063,2014,Projeto de Lei
14293,38061,2014,Projeto de Lei
14294,38060,2014,Projeto de Lei
14295,38055,2014,Projeto de Lei
14296,38056,2014,Projeto de Lei
14297,38014,2014,Projeto de Lei
14298,38011,2014,Projeto de Lei
14299,38010,2014,Projeto de Lei
14300,38009,2014,Projeto de Lei
14301,38007,2014,Projeto de Lei
14302,37981,2014,Projeto de Lei
14303,37976,2014,Projeto de Lei
14304,37975,2014,Projeto de Lei
14305,37972,2014,Projeto de Lei
14306,37968,2014,Projeto de Lei
14307,37966,2014,Projeto de Lei
14308,37941,2014,Projeto de Lei
14309,37925,2014,Projeto de Lei
14310,37924,2014,Projeto de Lei
14311,37921,2014,Projeto de Lei
14312,37919,2014,Projeto de Lei
14313,37920,2014,Projeto de Lei
14314,37917,2014,Projeto de Lei
14315,37915,2014,Projeto de Lei
14316,38654,2014,Projeto de Resolução
14317,38653,2014,Projeto de Resolução
14318,38651,2014,Projeto de Resolução
14319,38650,2014,Projeto de Resolução
14320,38649,2014,Projeto de Resolução
14321,38648,2014,Projeto de Resolução
14322,38646,2014,Projeto de Resolução
14323,38627,2014,Projeto de Resolução
14324,38624,2014,Projeto de Resolução
14325,38623,2014,Projeto de Resolução
14326,38621,2014,Projeto de Resolução
14327,38615,2014,Projeto de Resolução
14328,38599,2014,Projeto de Resolução
14329,38597,2014,Projeto de Resolução
14330,38594,2014,Projeto de Resolução
14331,38589,2014,Projeto de Resolução
14332,38590,2014,Projeto de Resolução
14333,38588,2014,Projeto de Resolução
14334,38585,2014,Projeto de Resolução
14335,38583,2014,Projeto de Resolução
14336,38581,2014,Projeto de Resolução
14337,38580,2014,Projeto de Resolução
14338,38578,2014,Projeto de Resolução
14339,38576,2014,Projeto de Resolução
14340,38574,2014,Projeto de Resolução
14341,38573,2014,Projeto de Resolução
14342,38572,2014,Projeto de Resolução
14343,38571,2014,Projeto de Resolução
14344,38570,2014,Projeto de Resolução
14345,38561,2014,Projeto de Resolução
14346,38560,2014,Projeto de Resolução
14347,38558,2014,Projeto de Resolução
14348,38557,2014,Projeto de Resolução
14349,38554,2014,Projeto de Resolução
14350,38549,2014,Projeto de Resolução
14351,38553,2014,Projeto de Resolução
14352,38552,2014,Projeto de Resolução
14353,38551,2014,Projeto de Resolução
14354,38547,2014,Projeto de Resolução
14355,38544,2014,Projeto de Resolução
14356,38539,2014,Projeto de Resolução
14357,38538,2014,Projeto de Resolução
14358,38537,2014,Projeto de Resolução
14359,38536,2014,Projeto de Resolução
14360,38535,2014,Projeto de Resolução
14361,38534,2014,Projeto de Resolução
14362,38532,2014,Projeto de Resolução
14363,38531,2014,Projeto de Resolução
14364,38525,2014,Projeto de Resolução
14365,38524,2014,Projeto de Resolução
14366,38526,2014,Projeto de Resolução
14367,38519,2014,Projeto de Resolução
14368,38511,2014,Projeto de Resolução
14369,38509,2014,Projeto de Resolução
14370,38504,2014,Projeto de Resolução
14371,38501,2014,Projeto de Resolução
14372,38486,2014,Projeto de Resolução
14373,38482,2014,Projeto de Resolução
14374,38481,2014,Projeto de Resolução
14375,38480,2014,Projeto de Resolução
14376,38479,2014,Projeto de Resolução
14377,38478,2014,Projeto de Resolução
14378,38477,2014,Projeto de Resolução
14379,38476,2014,Projeto de Resolução
14380,38475,2014,Projeto de Resolução
14381,38471,2014,Projeto de Resolução
14382,38469,2014,Projeto de Resolução
14383,38462,2014,Projeto de Resolução
14384,38460,2014,Projeto de Resolução
14385,38461,2014,Projeto de Resolução
14386,38456,2014,Projeto de Resolução
14387,38454,2014,Projeto de Resolução
14388,38452,2014,Projeto de Resolução
14389,38448,2014,Projeto de Resolução
14390,38443,2014,Projeto de Resolução
14391,38440,2014,Projeto de Resolução
14392,38436,2014,Projeto de Resolução
14393,38437,2014,Projeto de Resolução
14394,38438,2014,Projeto de Resolução
14395,38439,2014,Projeto de Resolução
14396,38433,2014,Projeto de Resolução
14397,38432,2014,Projeto de Resolução
14398,38431,2014,Projeto de Resolução
14399,38430,2014,Projeto de Resolução
14400,38429,2014,Projeto de Resolução
14401,38428,2014,Projeto de Resolução
14402,38427,2014,Projeto de Resolução
14403,38426,2014,Projeto de Resolução
14404,38425,2014,Projeto de Resolução
14405,38421,2014,Projeto de Resolução
14406,38413,2014,Projeto de Resolução
14407,38377,2014,Projeto de Resolução
14408,38368,2014,Projeto de Resolução
14409,38367,2014,Projeto de Resolução
14410,38366,2014,Projeto de Resolução
14411,38364,2014,Projeto de Resolução
14412,38363,2014,Projeto de Resolução
14413,38361,2014,Projeto de Resolução
14414,38360,2014,Projeto de Resolução
14415,38359,2014,Projeto de Resolução
14416,38351,2014,Projeto de Resolução
14417,38350,2014,Projeto de Resolução
14418,38348,2014,Projeto de Resolução
14419,38344,2014,Projeto de Resolução
14420,38345,2014,Projeto de Resolução
14421,38346,2014,Projeto de Resolução
14422,38347,2014,Projeto de Resolução
14423,38342,2014,Projeto de Resolução
14424,38341,2014,Projeto de Resolução
14425,38340,2014,Projeto de Resolução
14426,38339,2014,Projeto de Resolução
14427,38337,2014,Projeto de Resolução
14428,38325,2014,Projeto de Resolução
14429,38326,2014,Projeto de Resolução
14430,38324,2014,Projeto de Resolução
14431,38316,2014,Projeto de Resolução
14432,38315,2014,Projeto de Resolução
14433,38309,2014,Projeto de Resolução
14434,38310,2014,Projeto de Resolução
14435,38304,2014,Projeto de Resolução
14436,38305,2014,Projeto de Resolução
14437,38303,2014,Projeto de Resolução
14438,38302,2014,Projeto de Resolução
14439,38301,2014,Projeto de Resolução
14440,38299,2014,Projeto de Resolução
14441,38298,2014,Projeto de Resolução
14442,38297,2014,Projeto de Resolução
14443,38287,2014,Projeto de Resolução
14444,38286,2014,Projeto de Resolução
14445,38285,2014,Projeto de Resolução
14446,38284,2014,Projeto de Resolução
14447,38283,2014,Projeto de Resolução
14448,38281,2014,Projeto de Resolução
14449,38277,2014,Projeto de Resolução
14450,38276,2014,Projeto de Resolução
14451,38275,2014,Projeto de Resolução
14452,38274,2014,Projeto de Resolução
14453,38273,2014,Projeto de Resolução
14454,38269,2014,Projeto de Resolução
14455,38268,2014,Projeto de Resolução
14456,38266,2014,Projeto de Resolução
14457,38265,2014,Projeto de Resolução
14458,38264,2014,Projeto de Resolução
14459,38262,2014,Projeto de Resolução
14460,38261,2014,Projeto de Resolução
14461,38260,2014,Projeto de Resolução
14462,38259,2014,Projeto de Resolução
14463,38258,2014,Projeto de Resolução
14464,38257,2014,Projeto de Resolução
14465,38256,2014,Projeto de Resolução
14466,38255,2014,Projeto de Resolução
14467,38251,2014,Projeto de Resolução
14468,38250,2014,Projeto de Resolução
14469,38249,2014,Projeto de Resolução
14470,38247,2014,Projeto de Resolução
14471,38245,2014,Projeto de Resolução
14472,38243,2014,Projeto de Resolução
14473,38242,2014,Projeto de Resolução
14474,38240,2014,Projeto de Resolução
14475,38238,2014,Projeto de Resolução
14476,38237,2014,Projeto de Resolução
14477,38236,2014,Projeto de Resolução
14478,38235,2014,Projeto de Resolução
14479,38234,2014,Projeto de Resolução
14480,38233,2014,Projeto de Resolução
14481,38232,2014,Projeto de Resolução
14482,38231,2014,Projeto de Resolução
14483,38226,2014,Projeto de Resolução
14484,38219,2014,Projeto de Resolução
14485,38220,2014,Projeto de Resolução
14486,38213,2014,Projeto de Resolução
14487,38212,2014,Projeto de Resolução
14488,38210,2014,Projeto de Resolução
14489,38208,2014,Projeto de Resolução
14490,38205,2014,Projeto de Resolução
14491,38204,2014,Projeto de Resolução
14492,38203,2014,Projeto de Resolução
14493,38202,2014,Projeto de Resolução
14494,38199,2014,Projeto de Resolução
14495,38192,2014,Projeto de Resolução
14496,38189,2014,Projeto de Resolução
14497,38188,2014,Projeto de Resolução
14498,38186,2014,Projeto de Resolução
14499,38185,2014,Projeto de Resolução
14500,38182,2014,Projeto de Resolução
14501,38180,2014,Projeto de Resolução
14502,38179,2014,Projeto de Resolução
14503,38178,2014,Projeto de Resolução
14504,38177,2014,Projeto de Resolução
14505,38176,2014,Projeto de Resolução
14506,38172,2014,Projeto de Resolução
14507,38173,2014,Projeto de Resolução
14508,38170,2014,Projeto de Resolução
14509,38169,2014,Projeto de Resolução
14510,38168,2014,Projeto de Resolução
14511,38166,2014,Projeto de Resolução
14512,38167,2014,Projeto de Resolução
14513,38162,2014,Projeto de Resolução
14514,38161,2014,Projeto de Resolução
14515,38160,2014,Projeto de Resolução
14516,38155,2014,Projeto de Resolução
14517,38153,2014,Projeto de Resolução
14518,38154,2014,Projeto de Resolução
14519,38146,2014,Projeto de Resolução
14520,38145,2014,Projeto de Resolução
14521,38144,2014,Projeto de Resolução
14522,38139,2014,Projeto de Resolução
14523,38136,2014,Projeto de Resolução
14524,38132,2014,Projeto de Resolução
14525,38131,2014,Projeto de Resolução
14526,38130,2014,Projeto de Resolução
14527,38129,2014,Projeto de Resolução
14528,38128,2014,Projeto de Resolução
14529,38127,2014,Projeto de Resolução
14530,38126,2014,Projeto de Resolução
14531,38125,2014,Projeto de Resolução
14532,38124,2014,Projeto de Resolução
14533,38123,2014,Projeto de Resolução
14534,38113,2014,Projeto de Resolução
14535,38111,2014,Projeto de Resolução
14536,38109,2014,Projeto de Resolução
14537,38108,2014,Projeto de Resolução
14538,38106,2014,Projeto de Resolução
14539,38105,2014,Projeto de Resolução
14540,38104,2014,Projeto de Resolução
14541,38103,2014,Projeto de Resolução
14542,38102,2014,Projeto de Resolução
14543,38101,2014,Projeto de Resolução
14544,38099,2014,Projeto de Resolução
14545,38095,2014,Projeto de Resolução
14546,38093,2014,Projeto de Resolução
14547,38090,2014,Projeto de Resolução
14548,38089,2014,Projeto de Resolução
14549,38088,2014,Projeto de Resolução
14550,38086,2014,Projeto de Resolução
14551,38085,2014,Projeto de Resolução
14552,38083,2014,Projeto de Resolução
14553,38084,2014,Projeto de Resolução
14554,38082,2014,Projeto de Resolução
14555,38081,2014,Projeto de Resolução
14556,38077,2014,Projeto de Resolução
14557,38075,2014,Projeto de Resolução
14558,38074,2014,Projeto de Resolução
14559,38073,2014,Projeto de Resolução
14560,38072,2014,Projeto de Resolução
14561,38071,2014,Projeto de Resolução
14562,38068,2014,Projeto de Resolução
14563,38064,2014,Projeto de Resolução
14564,38042,2014,Projeto de Resolução
14565,38029,2014,Projeto de Resolução
14566,38027,2014,Projeto de Resolução
14567,38023,2014,Projeto de Resolução
14568,38013,2014,Projeto de Resolução
14569,38012,2014,Projeto de Resolução
14570,38003,2014,Projeto de Resolução
14571,37996,2014,Projeto de Resolução
14572,37995,2014,Projeto de Resolução
14573,37994,2014,Projeto de Resolução
14574,37993,2014,Projeto de Resolução
14575,37991,2014,Projeto de Resolução
14576,37977,2014,Projeto de Resolução
14577,37974,2014,Projeto de Resolução
14578,37973,2014,Projeto de Resolução
14579,37971,2014,Projeto de Resolução
14580,37970,2014,Projeto de Resolução
14581,37969,2014,Projeto de Resolução
14582,37963,2014,Projeto de Resolução
14583,37964,2014,Projeto de Resolução
14584,37947,2014,Projeto de Resolução
14585,37948,2014,Projeto de Resolução
14586,37942,2014,Projeto de Resolução
14587,37940,2014,Projeto de Resolução
14588,37939,2014,Projeto de Resolução
14589,37938,2014,Projeto de Resolução
14590,37935,2014,Projeto de Resolução
14591,37933,2014,Projeto de Resolução
14592,37932,2014,Projeto de Resolução
14593,37930,2014,Projeto de Resolução
14594,37923,2014,Projeto de Resolução
14595,37922,2014,Projeto de Resolução
14596,37918,2014,Projeto de Resolução
14597,37916,2014,Projeto de Resolução
14598,37914,2014,Projeto de Resolução
14599,37913,2014,Projeto de Resolução
14600,37912,2014,Projeto de Resolução
14601,37911,2014,Projeto de Resolução
14602,37909,2014,Projeto de Resolução
14603,37908,2014,Projeto de Resolução
14604,37907,2014,Projeto de Resolução
14605,37906,2014,Projeto de Resolução
14606,38625,2014,Projeto de Revisão Constitucional
14607,38582,2014,Projeto de Revisão Constitucional
14608,38644,2014,Proposta de Lei
14609,38643,2014,Proposta de Lei
14610,38642,2014,Proposta de Lei
14611,38641,2014,Proposta de Lei
14612,38631,2014,Proposta de Lei
14613,38626,2014,Proposta de Lei
14614,38600,2014,Proposta de Lei
14615,38591,2014,Proposta de Lei
14616,38584,2014,Proposta de Lei
14617,38562,2014,Proposta de Lei
14618,38556,2014,Proposta de Lei
14619,38543,2014,Proposta de Lei
14620,38542,2014,Proposta de Lei
14621,38540,2014,Proposta de Lei
14622,38533,2014,Proposta de Lei
14623,38530,2014,Proposta de Lei
14624,38528,2014,Proposta de Lei
14625,38529,2014,Proposta de Lei
14626,38512,2014,Proposta de Lei
14627,38488,2014,Proposta de Lei
14628,38485,2014,Proposta de Lei
14629,38484,2014,Proposta de Lei
14630,38483,2014,Proposta de Lei
14631,38468,2014,Proposta de Lei
14632,38467,2014,Proposta de Lei
14633,38466,2014,Proposta de Lei
14634,38465,2014,Proposta de Lei
14635,38464,2014,Proposta de Lei
14636,38371,2014,Proposta de Lei
14637,38370,2014,Proposta de Lei
14638,38362,2014,Proposta de Lei
14639,38356,2014,Proposta de Lei
14640,38335,2014,Proposta de Lei
14641,38334,2014,Proposta de Lei
14642,38314,2014,Proposta de Lei
14643,38300,2014,Proposta de Lei
14644,38295,2014,Proposta de Lei
14645,38282,2014,Proposta de Lei
14646,38280,2014,Proposta de Lei
14647,38246,2014,Proposta de Lei
14648,38239,2014,Proposta de Lei
14649,38216,2014,Proposta de Lei
14650,38215,2014,Proposta de Lei
14651,38209,2014,Proposta de Lei
14652,38191,2014,Proposta de Lei
14653,38190,2014,Proposta de Lei
14654,38181,2014,Proposta de Lei
14655,38174,2014,Proposta de Lei
14656,38158,2014,Proposta de Lei
14657,38157,2014,Proposta de Lei
14658,38156,2014,Proposta de Lei
14659,38152,2014,Proposta de Lei
14660,38151,2014,Proposta de Lei
14661,38150,2014,Proposta de Lei
14662,38149,2014,Proposta de Lei
14663,38141,2014,Proposta de Lei
14664,38112,2014,Proposta de Lei
14665,38096,2014,Proposta de Lei
14666,38091,2014,Proposta de Lei
14667,38079,2014,Proposta de Lei
14668,38080,2014,Proposta de Lei
14669,38038,2014,Proposta de Lei
14670,38033,2014,Proposta de Lei
14671,38034,2014,Proposta de Lei
14672,38024,2014,Proposta de Lei
14673,38018,2014,Proposta de Lei
14674,37999,2014,Proposta de Lei
14675,37997,2014,Proposta de Lei
14676,37992,2014,Proposta de Lei
14677,37987,2014,Proposta de Lei
14678,37989,2014,Proposta de Lei
14679,37988,2014,Proposta de Lei
14680,37982,2014,Proposta de Lei
14681,37965,2014,Proposta de Lei
14682,37943,2014,Proposta de Lei
14683,37944,2014,Proposta de Lei
14684,38640,2014,Proposta de Resolução
14685,38639,2014,Proposta de Resolução
14686,38638,2014,Proposta de Resolução
14687,38637,2014,Proposta de Resolução
14688,38636,2014,Proposta de Resolução
14689,38635,2014,Proposta de Resolução
14690,38634,2014,Proposta de Resolução
14691,38633,2014,Proposta de Resolução
14692,38632,2014,Proposta de Resolução
14693,38628,2014,Proposta de Resolução
14694,38527,2014,Proposta de Resolução
14695,38522,2014,Proposta de Resolução
14696,38489,2014,Proposta de Resolução
14697,38420,2014,Proposta de Resolução
14698,38357,2014,Proposta de Resolução
14699,38336,2014,Proposta de Resolução
14700,38198,2014,Proposta de Resolução
14701,38197,2014,Proposta de Resolução
14702,38196,2014,Proposta de Resolução
14703,38065,2014,Proposta de Resolução
14704,37998,2014,Proposta de Resolução
14705,37945,2014,Proposta de Resolução
14706,39688,2015,Apreciação Parlamentar
14707,39672,2015,Apreciação Parlamentar
14708,39671,2015,Apreciação Parlamentar
14709,39670,2015,Apreciação Parlamentar
14710,39656,2015,Apreciação Parlamentar
14711,39625,2015,Apreciação Parlamentar
14712,39617,2015,Apreciação Parlamentar
14713,39616,2015,Apreciação Parlamentar
14714,39615,2015,Apreciação Parlamentar
14715,39614,2015,Apreciação Parlamentar
14716,39573,2015,Apreciação Parlamentar
14717,39569,2015,Apreciação Parlamentar
14718,39430,2015,Apreciação Parlamentar
14719,39431,2015,Apreciação Parlamentar
14720,39317,2015,Apreciação Parlamentar
14721,39171,2015,Apreciação Parlamentar
14722,39075,2015,Apreciação Parlamentar
14723,39045,2015,Apreciação Parlamentar
14724,39028,2015,Apreciação Parlamentar
14725,39021,2015,Apreciação Parlamentar
14726,38951,2015,Apreciação Parlamentar
14727,38920,2015,Apreciação Parlamentar
14728,38852,2015,Apreciação Parlamentar
14729,38851,2015,Apreciação Parlamentar
14730,38846,2015,Apreciação Parlamentar
14731,38845,2015,Apreciação Parlamentar
14732,38831,2015,Apreciação Parlamentar
14733,38830,2015,Apreciação Parlamentar
14734,38796,2015,Apreciação Parlamentar
14735,38788,2015,Apreciação Parlamentar
14736,38787,2015,Apreciação Parlamentar
14737,38776,2015,Apreciação Parlamentar
14738,38771,2015,Apreciação Parlamentar
14739,38741,2015,Apreciação Parlamentar
14740,38685,2015,Apreciação Parlamentar
14741,38684,2015,Apreciação Parlamentar
14742,38683,2015,Apreciação Parlamentar
14743,38682,2015,Apreciação Parlamentar
14744,38681,2015,Apreciação Parlamentar
14745,38680,2015,Apreciação Parlamentar
14746,38679,2015,Apreciação Parlamentar
14747,38678,2015,Apreciação Parlamentar
14748,38677,2015,Apreciação Parlamentar
14749,38676,2015,Apreciação Parlamentar
14750,38675,2015,Apreciação Parlamentar
14751,38674,2015,Apreciação Parlamentar
14752,38673,2015,Apreciação Parlamentar
14753,38664,2015,Apreciação Parlamentar
14754,39743,2015,Projeto de Deliberação
14755,39621,2015,Projeto de Deliberação
14756,39591,2015,Projeto de Deliberação
14757,39259,2015,Projeto de Deliberação
14758,38857,2015,Projeto de Deliberação
14759,38717,2015,Projeto de Deliberação
14760,38703,2015,Projeto de Deliberação
14761,38662,2015,Projeto de Deliberação
14762,39750,2015,Projeto de Lei
14763,39749,2015,Projeto de Lei
14764,39747,2015,Projeto de Lei
14765,39745,2015,Projeto de Lei
14766,39740,2015,Projeto de Lei
14767,39739,2015,Projeto de Lei
14768,39737,2015,Projeto de Lei
14769,39736,2015,Projeto de Lei
14770,39735,2015,Projeto de Lei
14771,39734,2015,Projeto de Lei
14772,39733,2015,Projeto de Lei
14773,39732,2015,Projeto de Lei
14774,39731,2015,Projeto de Lei
14775,39730,2015,Projeto de Lei
14776,39729,2015,Projeto de Lei
14777,39728,2015,Projeto de Lei
14778,39727,2015,Projeto de Lei
14779,39726,2015,Projeto de Lei
14780,39725,2015,Projeto de Lei
14781,39724,2015,Projeto de Lei
14782,39723,2015,Projeto de Lei
14783,39716,2015,Projeto de Lei
14784,39713,2015,Projeto de Lei
14785,39707,2015,Projeto de Lei
14786,39706,2015,Projeto de Lei
14787,39704,2015,Projeto de Lei
14788,39702,2015,Projeto de Lei
14789,39687,2015,Projeto de Lei
14790,39686,2015,Projeto de Lei
14791,39685,2015,Projeto de Lei
14792,39684,2015,Projeto de Lei
14793,39683,2015,Projeto de Lei
14794,39682,2015,Projeto de Lei
14795,39681,2015,Projeto de Lei
14796,39677,2015,Projeto de Lei
14797,39676,2015,Projeto de Lei
14798,39675,2015,Projeto de Lei
14799,39674,2015,Projeto de Lei
14800,39662,2015,Projeto de Lei
14801,39661,2015,Projeto de Lei
14802,39660,2015,Projeto de Lei
14803,39654,2015,Projeto de Lei
14804,39653,2015,Projeto de Lei
14805,39655,2015,Projeto de Lei
14806,39648,2015,Projeto de Lei
14807,39644,2015,Projeto de Lei
14808,39643,2015,Projeto de Lei
14809,39642,2015,Projeto de Lei
14810,39641,2015,Projeto de Lei
14811,39640,2015,Projeto de Lei
14812,39639,2015,Projeto de Lei
14813,39638,2015,Projeto de Lei
14814,39637,2015,Projeto de Lei
14815,39636,2015,Projeto de Lei
14816,39632,2015,Projeto de Lei
14817,39631,2015,Projeto de Lei
14818,39630,2015,Projeto de Lei
14819,39619,2015,Projeto de Lei
14820,39608,2015,Projeto de Lei
14821,39607,2015,Projeto de Lei
14822,39606,2015,Projeto de Lei
14823,39605,2015,Projeto de Lei
14824,39604,2015,Projeto de Lei
14825,39602,2015,Projeto de Lei
14826,39601,2015,Projeto de Lei
14827,39600,2015,Projeto de Lei
14828,39599,2015,Projeto de Lei
14829,39598,2015,Projeto de Lei
14830,39597,2015,Projeto de Lei
14831,39596,2015,Projeto de Lei
14832,39595,2015,Projeto de Lei
14833,39594,2015,Projeto de Lei
14834,39593,2015,Projeto de Lei
14835,39583,2015,Projeto de Lei
14836,39568,2015,Projeto de Lei
14837,39565,2015,Projeto de Lei
14838,39562,2015,Projeto de Lei
14839,39561,2015,Projeto de Lei
14840,39560,2015,Projeto de Lei
14841,39559,2015,Projeto de Lei
14842,39556,2015,Projeto de Lei
14843,39549,2015,Projeto de Lei
14844,39548,2015,Projeto de Lei
14845,39547,2015,Projeto de Lei
14846,39539,2015,Projeto de Lei
14847,39536,2015,Projeto de Lei
14848,39533,2015,Projeto de Lei
14849,39527,2015,Projeto de Lei
14850,39524,2015,Projeto de Lei
14851,39523,2015,Projeto de Lei
14852,39522,2015,Projeto de Lei
14853,39519,2015,Projeto de Lei
14854,39515,2015,Projeto de Lei
14855,39514,2015,Projeto de Lei
14856,39513,2015,Projeto de Lei
14857,39512,2015,Projeto de Lei
14858,39511,2015,Projeto de Lei
14859,39510,2015,Projeto de Lei
14860,39509,2015,Projeto de Lei
14861,39508,2015,Projeto de Lei
14862,39507,2015,Projeto de Lei
14863,39506,2015,Projeto de Lei
14864,39505,2015,Projeto de Lei
14865,39504,2015,Projeto de Lei
14866,39503,2015,Projeto de Lei
14867,39502,2015,Projeto de Lei
14868,39501,2015,Projeto de Lei
14869,39500,2015,Projeto de Lei
14870,39499,2015,Projeto de Lei
14871,39498,2015,Projeto de Lei
14872,39497,2015,Projeto de Lei
14873,39496,2015,Projeto de Lei
14874,39495,2015,Projeto de Lei
14875,39494,2015,Projeto de Lei
14876,39493,2015,Projeto de Lei
14877,39492,2015,Projeto de Lei
14878,39491,2015,Projeto de Lei
14879,39490,2015,Projeto de Lei
14880,39489,2015,Projeto de Lei
14881,39488,2015,Projeto de Lei
14882,39487,2015,Projeto de Lei
14883,39486,2015,Projeto de Lei
14884,39484,2015,Projeto de Lei
14885,39485,2015,Projeto de Lei
14886,39483,2015,Projeto de Lei
14887,39482,2015,Projeto de Lei
14888,39481,2015,Projeto de Lei
14889,39480,2015,Projeto de Lei
14890,39479,2015,Projeto de Lei
14891,39478,2015,Projeto de Lei
14892,39477,2015,Projeto de Lei
14893,39476,2015,Projeto de Lei
14894,39474,2015,Projeto de Lei
14895,39473,2015,Projeto de Lei
14896,39472,2015,Projeto de Lei
14897,39471,2015,Projeto de Lei
14898,39470,2015,Projeto de Lei
14899,39469,2015,Projeto de Lei
14900,39468,2015,Projeto de Lei
14901,39467,2015,Projeto de Lei
14902,39466,2015,Projeto de Lei
14903,39465,2015,Projeto de Lei
14904,39464,2015,Projeto de Lei
14905,39462,2015,Projeto de Lei
14906,39461,2015,Projeto de Lei
14907,39460,2015,Projeto de Lei
14908,39459,2015,Projeto de Lei
14909,39458,2015,Projeto de Lei
14910,39447,2015,Projeto de Lei
14911,39453,2015,Projeto de Lei
14912,39444,2015,Projeto de Lei
14913,39429,2015,Projeto de Lei
14914,39417,2015,Projeto de Lei
14915,39415,2015,Projeto de Lei
14916,39413,2015,Projeto de Lei
14917,39411,2015,Projeto de Lei
14918,39407,2015,Projeto de Lei
14919,39406,2015,Projeto de Lei
14920,39405,2015,Projeto de Lei
14921,39404,2015,Projeto de Lei
14922,39403,2015,Projeto de Lei
14923,39402,2015,Projeto de Lei
14924,39387,2015,Projeto de Lei
14925,39386,2015,Projeto de Lei
14926,39383,2015,Projeto de Lei
14927,39375,2015,Projeto de Lei
14928,39373,2015,Projeto de Lei
14929,39374,2015,Projeto de Lei
14930,39367,2015,Projeto de Lei
14931,39366,2015,Projeto de Lei
14932,39363,2015,Projeto de Lei
14933,39361,2015,Projeto de Lei
14934,39360,2015,Projeto de Lei
14935,39355,2015,Projeto de Lei
14936,39354,2015,Projeto de Lei
14937,39353,2015,Projeto de Lei
14938,39352,2015,Projeto de Lei
14939,39351,2015,Projeto de Lei
14940,39349,2015,Projeto de Lei
14941,39347,2015,Projeto de Lei
14942,39346,2015,Projeto de Lei
14943,39345,2015,Projeto de Lei
14944,39344,2015,Projeto de Lei
14945,39340,2015,Projeto de Lei
14946,39339,2015,Projeto de Lei
14947,39338,2015,Projeto de Lei
14948,39330,2015,Projeto de Lei
14949,39329,2015,Projeto de Lei
14950,39328,2015,Projeto de Lei
14951,39327,2015,Projeto de Lei
14952,39320,2015,Projeto de Lei
14953,39319,2015,Projeto de Lei
14954,39316,2015,Projeto de Lei
14955,39315,2015,Projeto de Lei
14956,39314,2015,Projeto de Lei
14957,39303,2015,Projeto de Lei
14958,39296,2015,Projeto de Lei
14959,39295,2015,Projeto de Lei
14960,39294,2015,Projeto de Lei
14961,39293,2015,Projeto de Lei
14962,39290,2015,Projeto de Lei
14963,39289,2015,Projeto de Lei
14964,39284,2015,Projeto de Lei
14965,39283,2015,Projeto de Lei
14966,39282,2015,Projeto de Lei
14967,39281,2015,Projeto de Lei
14968,39280,2015,Projeto de Lei
14969,39279,2015,Projeto de Lei
14970,39278,2015,Projeto de Lei
14971,39277,2015,Projeto de Lei
14972,39273,2015,Projeto de Lei
14973,39272,2015,Projeto de Lei
14974,39271,2015,Projeto de Lei
14975,39269,2015,Projeto de Lei
14976,39267,2015,Projeto de Lei
14977,39266,2015,Projeto de Lei
14978,39265,2015,Projeto de Lei
14979,39264,2015,Projeto de Lei
14980,39258,2015,Projeto de Lei
14981,39251,2015,Projeto de Lei
14982,39252,2015,Projeto de Lei
14983,39230,2015,Projeto de Lei
14984,39231,2015,Projeto de Lei
14985,39151,2015,Projeto de Lei
14986,39148,2015,Projeto de Lei
14987,39147,2015,Projeto de Lei
14988,39146,2015,Projeto de Lei
14989,39145,2015,Projeto de Lei
14990,39144,2015,Projeto de Lei
14991,39143,2015,Projeto de Lei
14992,39140,2015,Projeto de Lei
